,movieId,title,genres,rating_avg,year,total_votes
8023,97921,Silver Linings Playbook ,Comedy|Drama,3.72,2012,30.0
6646,56757,Sweeney Todd: The Demon Barber of Fleet Street ,Drama|Horror|Musical|Thriller,3.72,2007,30.0
8467,112556,Gone Girl ,Drama|Thriller,3.72,2014,37.0
3000,4016,"Emperor's New Groove, The ",Adventure|Animation|Children|Comedy|Fantasy,3.72,2000,37.0
3831,5377,About a Boy ,Comedy|Drama|Romance,3.72,2002,44.0
2364,3134,Grand Illusion (La grande illusion) ,Drama|War,3.71,1937,7.0
9452,167746,The Lego Batman Movie ,Action|Animation|Comedy,3.71,2017,7.0
3239,4378,Sexy Beast ,Crime|Drama,3.71,2000,14.0
1163,1542,Brassed Off ,Comedy|Drama|Romance,3.71,1996,7.0
7985,96737,Dredd ,Action|Sci-Fi,3.71,2012,14.0
3475,4741,Together (Tillsammans) ,Comedy|Drama|Romance,3.71,2000,7.0
2475,3298,Boiler Room ,Crime|Drama|Thriller,3.71,2000,21.0
1578,2117,1984 (Nineteen Eighty-Four) ,Drama|Sci-Fi,3.71,1984,14.0
3003,4019,Finding Forrester ,Drama,3.71,2000,28.0
6514,53894,Sicko ,Documentary|Drama,3.71,2007,14.0
2051,2730,Barry Lyndon ,Drama|Romance|War,3.71,1975,7.0
5985,36529,Lord of War ,Action|Crime|Drama|Thriller|War,3.71,2005,35.0
5945,34323,"Devil's Rejects, The ",Action|Crime|Horror,3.71,2005,7.0
8881,134170,Kung Fury ,Action|Comedy|Fantasy|Sci-Fi,3.71,2015,7.0
2220,2949,Dr. No ,Action|Adventure|Thriller,3.71,1962,33.0
3075,4128,"Lost Boys, The ",Comedy|Horror|Thriller,3.71,1987,26.0
2382,3160,Magnolia ,Drama,3.71,1999,52.0
4612,6870,Mystic River ,Crime|Drama|Mystery,3.71,2003,52.0
2174,2890,Three Kings ,Action|Adventure|Comedy|Drama|War,3.71,1999,45.0
886,1183,"English Patient, The ",Drama|Romance|War,3.71,1996,45.0
6428,51540,Zodiac ,Crime|Drama|Thriller,3.71,2007,38.0
5989,36708,Family Guy Presents Stewie Griffin: The Untold Story ,Adventure|Animation|Comedy,3.71,2005,12.0
682,900,"American in Paris, An ",Musical|Romance,3.71,1951,12.0
2432,3244,"Goodbye Girl, The ",Comedy|Romance,3.71,1977,12.0
7687,89470,Contagion ,Sci-Fi|Thriller|IMAX,3.71,2011,12.0
5302,8784,Garden State ,Comedy|Drama|Romance,3.71,2004,48.0
55,62,Mr. Holland's Opus ,Drama,3.71,1995,80.0
8583,117176,The Theory of Everything ,Drama|Romance,3.71,2014,17.0
994,1296,"Room with a View, A ",Drama|Romance,3.71,1986,17.0
6377,50068,Letters from Iwo Jima ,Drama|War,3.71,2006,17.0
8697,122922,Doctor Strange ,Action|Adventure|Sci-Fi,3.7,2016,22.0
4558,6773,"Triplets of Belleville, The (Les triplettes de Belleville) ",Animation|Comedy|Fantasy,3.7,2003,22.0
7395,79702,Scott Pilgrim vs. the World ,Action|Comedy|Fantasy|Musical|Romance,3.7,2010,44.0
2512,3360,Hoosiers (a.k.a. Best Shot) ,Drama|Romance,3.7,1986,22.0
3649,5013,Gosford Park ,Comedy|Drama|Mystery,3.7,2001,27.0
1224,1625,"Game, The ",Drama|Mystery|Thriller,3.7,1997,77.0
37,41,Richard III ,Drama|War,3.7,1995,15.0
6856,62250,Gomorrah (Gomorra) ,Crime|Drama,3.7,2008,5.0
6917,64285,Wallace and Gromit in 'A Matter of Loaf and Death' ,Animation|Comedy,3.7,2008,5.0
17,18,Four Rooms ,Comedy,3.7,1995,20.0
347,390,Faster Pussycat! Kill! Kill! ,Action|Crime|Drama,3.7,1965,5.0
4987,7698,"China Syndrome, The ",Drama|Thriller,3.7,1979,5.0
2018,2690,"Ideal Husband, An ",Comedy|Romance,3.7,1999,10.0
5261,8638,Before Sunset ,Drama|Romance,3.7,2004,15.0
2422,3221,"Draughtsman's Contract, The ",Drama,3.7,1982,5.0
2980,3992,Malèna ,Drama|Romance|War,3.7,2000,5.0
2493,3327,Beyond the Mat ,Documentary,3.7,1999,5.0
6049,40414,Joyeux Noël (Merry Christmas) ,Drama|War,3.7,2005,5.0
3363,4571,Bill & Ted's Excellent Adventure ,Adventure|Comedy|Sci-Fi,3.7,1989,45.0
1568,2106,Swing Kids ,Drama|War,3.7,1993,5.0
3300,4465,"Accused, The ",Drama,3.7,1988,5.0
6936,65130,Revolutionary Road ,Drama|Romance,3.7,2008,5.0
8599,117851,Penguins of Madagascar ,Adventure|Animation|Children|Comedy,3.7,2014,5.0
5669,27660,"Animatrix, The ",Action|Animation|Drama|Sci-Fi,3.7,2003,20.0
8904,135133,The Hunger Games: Mockingjay - Part 2 ,Adventure|Sci-Fi,3.7,2015,10.0
2635,3526,Parenthood ,Comedy|Drama,3.7,1989,15.0
2744,3682,Magnum Force ,Action|Crime|Drama|Thriller,3.7,1973,5.0
2650,3548,Auntie Mame ,Comedy|Drama,3.7,1958,5.0
2438,3251,Agnes of God ,Drama|Mystery,3.7,1985,5.0
4162,5992,"Hours, The ",Drama|Romance,3.7,2002,15.0
3006,4022,Cast Away ,Drama,3.7,2000,100.0
1704,2291,Edward Scissorhands ,Drama|Fantasy|Romance,3.7,1990,80.0
7448,81417,Paranormal Activity 2 ,Horror|IMAX,3.7,2010,5.0
5966,34542,Grizzly Man ,Documentary,3.7,2005,5.0
6227,45928,Who Killed the Electric Car? ,Documentary,3.7,2006,5.0
6965,66097,Coraline ,Animation|Fantasy|Thriller,3.7,2009,35.0
2836,3793,X-Men ,Action|Adventure|Sci-Fi,3.7,2000,133.0
1295,1729,Jackie Brown ,Crime|Drama|Thriller,3.7,1997,48.0
1322,1784,As Good as It Gets ,Comedy|Drama|Romance,3.7,1997,96.0
6534,54286,"Bourne Ultimatum, The ",Action|Crime|Thriller,3.7,2007,81.0
2254,2991,Live and Let Die ,Action|Adventure|Thriller,3.7,1973,23.0
4446,6565,Seabiscuit ,Drama,3.69,2003,18.0
810,1060,Swingers ,Comedy|Drama,3.69,1996,36.0
2555,3421,Animal House ,Comedy,3.69,1978,62.0
6256,46976,Stranger than Fiction ,Comedy|Drama|Fantasy|Romance,3.69,2006,44.0
412,474,In the Line of Fire ,Action|Thriller,3.69,1993,70.0
1437,1960,"Last Emperor, The ",Drama,3.69,1987,26.0
361,417,Barcelona ,Comedy|Romance,3.69,1994,13.0
4641,6936,Elf ,Children|Comedy|Fantasy,3.69,2003,39.0
6881,62999,Madagascar: Escape 2 Africa ,Action|Adventure|Animation|Children|Comedy|IMAX,3.69,2008,13.0
2916,3911,Best in Show ,Comedy,3.69,2000,53.0
3745,5218,Ice Age ,Adventure|Animation|Children|Comedy,3.69,2002,85.0
4559,6774,Videodrome ,Fantasy|Horror|Sci-Fi|Thriller,3.69,1983,8.0
8317,107141,Saving Mr. Banks ,Comedy|Drama,3.69,2013,8.0
2413,3204,"Boys from Brazil, The ",Action|Mystery|Thriller,3.69,1978,8.0
1923,2551,Dead Ringers ,Drama|Horror|Thriller,3.69,1988,8.0
854,1125,"Return of the Pink Panther, The ",Comedy|Crime,3.69,1975,24.0
1497,2022,"Last Temptation of Christ, The ",Drama,3.69,1988,8.0
8889,134368,Spy ,Action|Comedy|Crime,3.69,2015,16.0
1588,2130,Atlantic City ,Crime|Drama|Romance,3.69,1980,8.0
9647,180031,The Shape of Water ,Adventure|Drama|Fantasy,3.69,2017,8.0
7135,71282,"Food, Inc. ",Documentary,3.69,2008,8.0
6803,60766,Man on Wire ,Documentary,3.69,2008,8.0
956,1257,Better Off Dead... ,Comedy|Romance,3.69,1985,27.0
8159,102445,Star Trek Into Darkness ,Action|Adventure|Sci-Fi|IMAX,3.69,2013,27.0
5372,8958,Ray ,Drama,3.68,2004,19.0
8449,112138,22 Jump Street ,Action|Comedy|Crime,3.68,2014,19.0
7371,79091,Despicable Me ,Animation|Children|Comedy|Crime,3.68,2010,38.0
3558,4873,Waking Life ,Animation|Drama|Fantasy,3.68,2001,19.0
3628,4979,"Royal Tenenbaums, The ",Comedy|Drama,3.68,2001,68.0
2347,3105,Awakenings ,Drama|Mystery,3.68,1990,22.0
4327,6323,Identity ,Crime|Horror|Mystery|Thriller,3.68,2003,22.0
6433,51662,300 ,Action|Fantasy|War|IMAX,3.68,2007,80.0
9221,152077,10 Cloverfield Lane ,Thriller,3.68,2016,14.0
8906,135143,Fantastic Beasts and Where to Find Them ,Fantasy,3.68,2016,14.0
201,235,Ed Wood ,Comedy|Drama,3.68,1994,70.0
7198,72641,"Blind Side, The  ",Drama,3.68,2009,31.0
6817,61024,Pineapple Express ,Action|Comedy|Crime,3.68,2008,31.0
2458,3271,Of Mice and Men ,Drama,3.68,1992,17.0
6626,56152,Enchanted ,Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance,3.68,2007,17.0
6046,40278,Jarhead ,Action|Drama|War,3.68,2005,17.0
1404,1923,There's Something About Mary ,Comedy|Romance,3.68,1998,105.0
995,1297,Real Genius ,Comedy,3.68,1985,20.0
1741,2336,Elizabeth ,Drama,3.67,1998,23.0
1475,2000,Lethal Weapon ,Action|Comedy|Crime|Drama,3.67,1987,75.0
1761,2359,Waking Ned Devine (a.k.a. Waking Ned) ,Comedy,3.67,1998,26.0
811,1061,Sleepers ,Thriller,3.67,1996,29.0
2513,3361,Bull Durham ,Comedy|Drama|Romance,3.67,1988,35.0
10,11,"American President, The ",Comedy|Drama|Romance,3.67,1995,70.0
7277,74754,"Room, The ",Comedy|Drama|Romance,3.67,2003,3.0
872,1161,"Tin Drum, The (Blechtrommel, Die) ",Drama|War,3.67,1979,3.0
6464,52604,Fracture ,Crime|Drama|Mystery|Thriller,3.67,2007,12.0
1539,2074,"Night Porter, The (Portiere di notte, Il) ",Crime|Drama|Romance,3.67,1974,3.0
1338,1812,Wide Awake ,Children|Comedy|Drama,3.67,1998,3.0
7276,74750,[REC]² ,Horror|Thriller,3.67,2009,3.0
7087,70183,"Ugly Truth, The ",Comedy|Drama|Romance,3.67,2009,12.0
2427,3235,Where the Buffalo Roam ,Comedy,3.67,1980,3.0
3958,5577,Igby Goes Down ,Comedy|Drama,3.67,2002,12.0
647,835,Foxfire ,Drama,3.67,1996,3.0
4869,7297,Kitchen Stories (Salmer fra kjøkkenet) ,Comedy|Drama,3.67,2003,3.0
2516,3364,"Asphalt Jungle, The ",Crime|Film-Noir,3.67,1950,3.0
1863,2475,52 Pick-Up ,Action|Mystery|Thriller,3.67,1986,3.0
5498,26375,Silver Streak ,Action|Comedy|Crime,3.67,1976,3.0
4065,5792,Roger Dodger ,Comedy|Drama,3.67,2002,6.0
2380,3158,"Emperor and the Assassin, The (Jing ke ci qin wang) ",Drama,3.67,1999,3.0
9636,179401,Jumanji: Welcome to the Jungle ,Action|Adventure|Children,3.67,2017,6.0
7954,96020,Sidewalls (Medianeras) ,Drama,3.67,2011,3.0
9713,188301,Ant-Man and the Wasp ,Action|Adventure|Comedy|Fantasy|Sci-Fi,3.67,2018,3.0
7682,89305,"Inbetweeners Movie, The ",Adventure|Comedy,3.67,2011,3.0
1436,1959,Out of Africa ,Drama|Romance,3.67,1985,15.0
4880,7311,"Goodbye, Mr. Chips ",Drama|Romance,3.67,1939,3.0
4368,6387,Once a Thief (Zong heng si hai) ,Action|Comedy|Crime|Thriller,3.67,1991,3.0
582,715,"Horseman on the Roof, The (Hussard sur le toit, Le) ",Drama|Romance,3.67,1995,3.0
1271,1686,Red Corner ,Crime|Thriller,3.67,1997,3.0
3508,4795,Father Goose ,Adventure|Comedy|Romance|War,3.67,1964,3.0
663,869,Kansas City ,Crime|Drama|Musical|Thriller,3.67,1996,3.0
6440,51884,"Namesake, The ",Drama|Romance,3.67,2006,3.0
8067,99145,"Impossible, The (Imposible, Lo) ",Drama|Thriller,3.67,2012,3.0
5683,27721,"Very Long Engagement, A (Un long dimanche de fiançailles) ",Drama|Mystery|Romance|War,3.67,2004,6.0
5490,26340,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) ",Action|Adventure|Animation|Children|Comedy|Fantasy,3.67,1976,3.0
1507,2035,Blackbeard's Ghost ,Children|Comedy,3.67,1968,3.0
3415,4644,Bread and Tulips (Pane e tulipani) ,Comedy|Drama|Romance,3.67,2000,3.0
4651,6950,"Missing, The ",Adventure|Thriller|Western,3.67,2003,3.0
2365,3135,"Great Santini, The ",Drama,3.67,1979,3.0
2207,2932,Days of Heaven ,Drama,3.67,1978,3.0
4870,7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) ,Drama,3.67,2003,3.0
3026,4047,Gettysburg ,Drama|War,3.67,1993,9.0
4840,7225,Pumping Iron ,Documentary,3.67,1977,3.0
2361,3129,Sweet and Lowdown ,Comedy|Drama,3.67,1999,3.0
2019,2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) ",Drama,3.67,1998,3.0
2377,3155,Anna and the King ,Drama|Romance,3.67,1999,9.0
7433,80862,Catfish ,Documentary|Mystery,3.67,2010,3.0
1658,2212,"Man Who Knew Too Much, The ",Drama|Thriller,3.67,1934,3.0
5360,8939,"Final Cut, The ",Sci-Fi|Thriller,3.67,2004,3.0
8554,115877,"Simpsons: The Longest Daycare, The ",Animation|Comedy,3.67,2012,3.0
834,1095,Glengarry Glen Ross ,Drama,3.67,1992,15.0
2731,3668,Romeo and Juliet ,Drama|Romance,3.67,1968,15.0
1362,1859,Taste of Cherry (Ta'm e guilass) ,Drama,3.67,1997,3.0
7099,70521,Lost in Austen ,Drama|Fantasy|Romance|Sci-Fi,3.67,2008,3.0
782,1024,"Three Caballeros, The ",Animation|Children|Musical,3.67,1945,6.0
437,501,Naked ,Drama,3.67,1993,6.0
7129,71211,"Informant!, The ",Comedy|Crime|Drama|Thriller,3.67,2009,3.0
5355,8928,"Fearless Vampire Killers, The ",Comedy|Horror,3.67,1967,3.0
4707,7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) ",Drama,3.67,1976,3.0
5096,8044,I Am a Fugitive from a Chain Gang ,Crime|Drama|Film-Noir,3.67,1932,3.0
5893,33421,Dear Wendy ,Drama,3.67,2005,3.0
1134,1484,"Daytrippers, The ",Comedy|Drama|Mystery|Romance,3.67,1996,3.0
3886,5460,"Powerpuff Girls, The ",Action|Animation|Children|Comedy,3.67,2002,3.0
5092,8033,How to Steal a Million ,Comedy|Crime|Romance,3.67,1966,3.0
430,493,Menace II Society ,Action|Crime|Drama,3.67,1993,12.0
3660,5034,"Truly, Madly, Deeply ",Drama|Romance,3.67,1991,3.0
164,194,Smoke ,Comedy|Drama,3.67,1995,18.0
4977,7619,"Miracle Worker, The ",Drama,3.67,1962,3.0
5207,8491,White Heat ,Crime|Drama|Film-Noir,3.67,1949,3.0
2158,2874,"Pajama Game, The ",Comedy|Musical|Romance,3.67,1957,3.0
5001,7728,"Postman Always Rings Twice, The ",Crime|Drama|Film-Noir|Thriller,3.67,1946,3.0
3208,4329,Rio Bravo ,Western,3.67,1959,3.0
5085,8012,Kikujiro (Kikujirô no natsu) ,Comedy|Drama,3.67,1999,3.0
5060,7932,Dark Days ,Documentary,3.67,2000,3.0
264,304,Roommates ,Comedy|Drama,3.67,1995,3.0
2831,3788,Blow-Up (Blowup) ,Drama|Mystery,3.67,1966,6.0
7879,94503,"Decoy Bride, The ",Comedy|Romance,3.67,2011,3.0
245,283,New Jersey Drive ,Crime|Drama,3.67,1995,3.0
2272,3015,Coma ,Thriller,3.67,1978,3.0
3589,4920,"Now, Voyager ",Drama|Romance,3.67,1942,3.0
4424,6536,Sinbad: Legend of the Seven Seas ,Adventure|Animation|Children|Fantasy,3.67,2003,6.0
3164,4256,"Center of the World, The ",Drama,3.67,2001,3.0
5960,34528,Junebug ,Comedy|Drama,3.67,2005,3.0
5024,7812,Babylon 5: Thirdspace ,Drama|Sci-Fi,3.67,1998,3.0
7075,69757,,Comedy|Drama|Romance,3.67,500,42.0
3685,5075,Waydowntown ,Comedy,3.67,2000,3.0
2285,3032,"Omega Man, The ",Action|Drama|Sci-Fi|Thriller,3.67,1971,6.0
5080,7991,Death Race 2000 ,Action|Sci-Fi,3.67,1975,3.0
6192,45028,"Prairie Home Companion, A ",Comedy|Drama|Musical,3.67,2006,6.0
9302,158972,Toni Erdmann ,Drama,3.67,2016,3.0
8570,116799,Inherent Vice ,Comedy|Crime|Drama|Mystery|Romance,3.67,2014,6.0
5343,8908,Ladder 49 ,Action|Drama|Thriller,3.67,2004,6.0
4969,7579,Pride and Prejudice ,Comedy|Drama|Romance,3.67,1940,3.0
7781,91690,Friends with Kids ,Comedy,3.67,2011,3.0
5817,32022,Gunner Palace ,Documentary|War,3.67,2004,3.0
3270,4427,"Lion in Winter, The ",Drama,3.67,1968,9.0
7380,79274,Batman: Under the Red Hood ,Action|Animation,3.67,2010,3.0
2652,3550,The Hunger ,Horror,3.67,1983,6.0
6069,40959,"Ice Harvest, The ",Action|Comedy|Crime|Thriller,3.67,2005,3.0
1021,1332,"Believers, The ",Horror|Thriller,3.67,1987,3.0
2660,3559,Limelight ,Comedy|Drama|Romance,3.67,1952,3.0
6371,49932,Inland Empire ,Drama|Mystery|Thriller,3.67,2006,6.0
677,893,Mother Night ,Drama,3.67,1996,3.0
6341,49130,"Good Year, A ",Comedy|Drama|Romance,3.67,2006,3.0
9437,166635,Passengers ,Adventure|Drama|Romance|Sci-Fi,3.67,2016,6.0
1718,2310,"Mighty, The ",Drama,3.67,1998,3.0
2919,3915,Girlfight ,Drama,3.67,2000,6.0
2339,3097,"Shop Around the Corner, The ",Comedy|Drama|Romance,3.67,1940,3.0
2605,3481,High Fidelity ,Comedy|Drama|Romance,3.67,2000,75.0
7731,90603,Batman: Year One ,Action|Animation|Crime,3.67,2011,3.0
3268,4424,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) ",Drama,3.67,1970,3.0
1732,2327,Tales from the Darkside: The Movie ,Fantasy|Horror|Thriller,3.67,1990,3.0
4063,5788,All or Nothing ,Drama,3.67,2002,3.0
1960,2599,Election ,Comedy,3.66,1999,56.0
7774,91630,Mission: Impossible - Ghost Protocol ,Action|Adventure|Thriller|IMAX,3.66,2011,22.0
2488,3317,Wonder Boys ,Comedy|Drama,3.66,2000,22.0
891,1188,Strictly Ballroom ,Comedy|Romance,3.66,1992,22.0
633,805,"Time to Kill, A ",Drama|Thriller,3.66,1996,35.0
953,1254,"Treasure of the Sierra Madre, The ",Action|Adventure|Drama|Western,3.66,1948,16.0
9006,140110,The Intern ,Comedy,3.65,2015,13.0
853,1124,On Golden Pond ,Drama,3.65,1981,13.0
2101,2795,National Lampoon's Vacation ,Comedy,3.65,1983,26.0
6481,52973,Knocked Up ,Comedy|Drama|Romance,3.65,2007,52.0
2193,2916,Total Recall ,Action|Adventure|Sci-Fi|Thriller,3.65,1990,88.0
1187,1584,Contact ,Drama|Sci-Fi,3.65,1997,82.0
32,34,Babe ,Children|Drama,3.65,1995,128.0
7306,76251,Kick-Ass ,Action|Comedy,3.65,2010,43.0
2800,3742,Battleship Potemkin ,Drama|War,3.65,1925,10.0
1259,1674,Witness ,Drama|Romance|Thriller,3.65,1985,40.0
7076,69784,Brüno (Bruno) ,Comedy,3.65,2009,10.0
3554,4865,From Hell ,Crime|Horror|Mystery|Thriller,3.65,2001,20.0
4797,7149,Something's Gotta Give ,Comedy|Drama|Romance,3.65,2003,17.0
8439,111781,Mission: Impossible - Rogue Nation ,Action|Adventure|Thriller,3.65,2015,17.0
2340,3098,"Natural, The ",Drama,3.65,1984,24.0
2079,2763,"Thomas Crown Affair, The ",Action|Mystery,3.65,1999,48.0
2302,3052,Dogma ,Adventure|Comedy|Fantasy,3.65,1999,79.0
702,920,Gone with the Wind ,Drama|Romance|War,3.64,1939,45.0
3874,5446,Rabbit-Proof Fence ,Adventure|Drama,3.64,2002,7.0
6458,52328,Sunshine ,Adventure|Drama|Sci-Fi|Thriller,3.64,2007,14.0
8304,106766,Inside Llewyn Davis ,Drama,3.64,2013,7.0
7119,71057,9 ,Adventure|Animation|Sci-Fi,3.64,2009,14.0
6956,65682,Underworld: Rise of the Lycans ,Action|Fantasy|Horror|Thriller,3.64,2009,7.0
9297,158872,Sausage Party ,Animation|Comedy,3.64,2016,7.0
3436,4681,"War of the Roses, The ",Comedy|Drama,3.64,1989,7.0
1425,1948,Tom Jones ,Adventure|Comedy|Romance,3.64,1963,7.0
3022,4041,"Officer and a Gentleman, An ",Drama|Romance,3.64,1982,14.0
3290,4450,Bully ,Crime|Drama|Thriller,3.64,2001,7.0
1709,2297,What Dreams May Come ,Adventure|Drama|Fantasy|Romance,3.64,1998,14.0
3418,4649,Wet Hot American Summer ,Comedy,3.64,2001,7.0
533,628,Primal Fear ,Crime|Drama|Mystery|Thriller,3.64,1996,35.0
7979,96610,Looper ,Action|Crime|Sci-Fi,3.64,2012,32.0
592,733,"Rock, The ",Action|Adventure|Thriller,3.64,1996,121.0
2157,2872,Excalibur ,Adventure|Fantasy,3.64,1981,25.0
1768,2366,King Kong ,Action|Adventure|Fantasy|Horror,3.64,1933,25.0
1576,2115,Indiana Jones and the Temple of Doom ,Action|Adventure|Fantasy,3.64,1984,108.0
4648,6947,Master and Commander: The Far Side of the World ,Adventure|Drama|War,3.64,2003,36.0
3873,5445,Minority Report ,Action|Crime|Mystery|Sci-Fi|Thriller,3.64,2002,120.0
2346,3104,Midnight Run ,Action|Comedy|Crime|Thriller,3.64,1988,22.0
3607,4954,Ocean's Eleven (a.k.a. Ocean's 11) ,Comedy|Crime,3.64,1960,11.0
8971,137857,The Jungle Book ,Adventure|Drama|Fantasy,3.64,2016,11.0
8595,117590,Horrible Bosses 2 ,Comedy|Crime,3.64,2014,11.0
9306,159093,Now You See Me 2 ,Action|Comedy|Thriller,3.64,2016,11.0
331,373,Red Rock West ,Thriller,3.64,1992,11.0
134,161,Crimson Tide ,Drama|Thriller|War,3.64,1995,103.0
8295,106487,The Hunger Games: Catching Fire ,Action|Adventure|Sci-Fi|IMAX,3.63,2013,26.0
6015,38038,Wallace & Gromit in The Curse of the Were-Rabbit ,Adventure|Animation|Children|Comedy,3.63,2005,30.0
9462,168250,Get Out ,Horror,3.63,2017,15.0
7702,89864,50/50 ,Comedy|Drama,3.63,2011,19.0
7043,69122,"Hangover, The ",Comedy|Crime,3.63,2009,76.0
7456,81591,Black Swan ,Drama|Thriller,3.63,2010,42.0
4851,7254,The Butterfly Effect ,Drama|Sci-Fi|Thriller,3.63,2004,46.0
884,1179,"Grifters, The ",Crime|Drama|Film-Noir,3.63,1990,27.0
8026,97938,Life of Pi ,Adventure|Drama|IMAX,3.63,2012,31.0
4940,7445,Man on Fire ,Action|Crime|Drama|Mystery|Thriller,3.63,2004,35.0
3461,4720,"Others, The ",Drama|Horror|Mystery|Thriller,3.63,2001,55.0
7624,87304,Beginners ,Drama,3.62,2010,4.0
6896,63479,Sex Drive ,Comedy,3.62,2008,4.0
3619,4969,And Then There Were None ,Crime|Mystery,3.62,1945,4.0
732,952,Around the World in 80 Days ,Adventure|Comedy,3.62,1956,12.0
3515,4803,Play Misty for Me ,Drama|Thriller,3.62,1971,4.0
8104,100507,21 and Over ,Comedy,3.62,2013,4.0
4436,6552,Dirty Pretty Things ,Crime|Drama|Thriller,3.62,2002,12.0
6887,63131,Role Models ,Comedy,3.62,2008,20.0
3478,4745,O ,Drama,3.62,2001,4.0
4528,6710,Dummy ,Comedy|Drama|Romance,3.62,2002,4.0
7967,96432,Lawless ,Crime|Drama,3.62,2012,4.0
7976,96588,Pitch Perfect ,Comedy|Musical,3.62,2012,20.0
4538,6731,Day of the Dead ,Horror|Sci-Fi|Thriller,3.62,1985,8.0
4601,6852,In Cold Blood ,Crime|Drama,3.62,1967,4.0
7649,88235,"Guard, The ",Comedy|Crime,3.62,2011,4.0
3385,4605,How to Get Ahead in Advertising ,Comedy|Fantasy,3.62,1989,4.0
4035,5712,Blow Out ,Mystery|Thriller,3.62,1981,4.0
2309,3061,Holiday Inn ,Comedy|Musical,3.62,1942,8.0
1443,1966,Metropolitan ,Comedy,3.62,1990,8.0
932,1232,Stalker ,Drama|Mystery|Sci-Fi,3.62,1979,8.0
2953,3959,"Time Machine, The ",Action|Adventure|Sci-Fi,3.62,1960,8.0
8286,105954,All Is Lost ,Action|Adventure|Drama,3.62,2013,4.0
8285,105844,12 Years a Slave ,Drama,3.62,2013,16.0
3247,4389,Lost and Delirious ,Drama,3.62,2001,4.0
1635,2181,Marnie ,Drama|Mystery|Romance|Thriller,3.62,1964,4.0
9353,161131,War Dogs ,Comedy,3.62,2016,8.0
4315,6303,"Andromeda Strain, The ",Mystery|Sci-Fi,3.62,1971,8.0
389,448,Fearless ,Drama,3.62,1993,8.0
6480,52967,Away from Her ,Drama,3.62,2006,4.0
24,25,Leaving Las Vegas ,Drama|Romance,3.62,1995,76.0
5011,7762,"Tinker, Tailor, Soldier, Spy ",Drama|Thriller,3.62,1979,4.0
5213,8501,"Hitcher, The ",Action|Thriller,3.62,1986,4.0
7102,70565,"Goods: Live Hard, Sell Hard, The ",Comedy,3.62,2009,4.0
3108,4175,Gray's Anatomy ,Comedy|Drama,3.62,1996,4.0
9323,160271,Central Intelligence ,Action|Comedy,3.62,2016,4.0
2322,3076,Irma la Douce ,Comedy,3.62,1963,4.0
2877,3846,Easy Money ,Comedy,3.62,1983,4.0
420,482,Killing Zoe ,Crime|Drama|Thriller,3.62,1994,8.0
3279,4439,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) ,Drama,3.62,1981,4.0
1712,2301,History of the World: Part I ,Comedy|Musical,3.62,1981,16.0
1613,2155,"Slums of Beverly Hills, The ",Comedy|Drama,3.62,1998,8.0
2406,3194,"Way We Were, The ",Drama|Romance,3.62,1973,4.0
3465,4725,Session 9 ,Horror|Thriller,3.62,2001,4.0
3157,4246,Bridget Jones's Diary ,Comedy|Drama|Romance,3.62,2001,65.0
4015,5673,Punch-Drunk Love ,Comedy|Drama|Romance,3.62,2002,33.0
8303,106696,Frozen ,Adventure|Animation|Comedy|Fantasy|Musical|Romance,3.62,2013,29.0
6530,54272,"Simpsons Movie, The ",Animation|Comedy,3.62,2007,46.0
6746,59369,Taken ,Action|Crime|Drama|Thriller,3.62,2008,42.0
1586,2125,Ever After: A Cinderella Story ,Comedy|Drama|Romance,3.62,1998,21.0
4361,6378,"Italian Job, The ",Action|Crime,3.62,2003,59.0
6929,64969,Yes Man ,Comedy,3.62,2008,34.0
7538,84944,Rango ,Action|Adventure|Animation|Children|Comedy|Western,3.62,2011,17.0
5134,8228,"Maltese Falcon, The (a.k.a. Dangerous Female) ",Mystery,3.62,1931,17.0
511,594,Snow White and the Seven Dwarfs ,Animation|Children|Drama|Fantasy|Musical,3.62,1937,77.0
781,1023,Winnie the Pooh and the Blustery Day ,Animation|Children|Musical,3.62,1968,13.0
6694,58295,"Bank Job, The ",Action|Crime|Thriller,3.62,2008,13.0
443,508,Philadelphia ,Drama,3.61,1993,66.0
8696,122920,Captain America: Civil War ,Action|Sci-Fi|Thriller,3.61,2016,22.0
5729,27904,"Scanner Darkly, A ",Animation|Drama|Mystery|Sci-Fi|Thriller,3.61,2006,22.0
191,224,Don Juan DeMarco ,Comedy|Drama|Romance,3.61,1995,40.0
4865,7285,Thirteen ,Drama,3.61,2003,9.0
967,1268,Pump Up the Volume ,Comedy|Drama,3.61,1990,9.0
